snp,maf,r2
776,0.4940119760479042,0.9999999117465539
780,0.312874251497006,0.9999995632789981
785,0.4940119760479042,0.9999999819667497
786,0.004491017964071856,0.9253710453100522
788,0.01746506986027944,0.9930024635524479
791,0.4940119760479042,0.9999999812906774
796,0.49925149700598803,0.9993742032196914
804,0.14620758483033933,0.9999999988030148
810,0.14620758483033933,0.9999788715391019
811,0.23927145708582834,0.935164597589345
815,0.000499001996007984,0.0
818,0.021956087824351298,0.18927860721291123
819,0.000249500998003992,0.0
820,0.43687624750499,0.9999997695900349
823,0.3096307385229541,0.9999993590157793
824,0.000249500998003992,0.0
836,0.000249500998003992,0.0
838,0.0029940119760479044,0.00028810876482659716
843,0.000499001996007984,0.5178499661895167
846,0.000249500998003992,0.0
852,0.18887225548902195,0.9857243941615017
855,0.000249500998003992,0.0
864,0.0007485029940119761,0.0
867,0.015469061876247504,0.9942439393768054
871,0.0027445109780439123,0.9999831556190595
873,0.16392215568862276,0.9857556750581346
874,0.035179640718562874,0.789622693984679
875,0.08383233532934131,0.875179710259618
878,0.0029940119760479044,0.7073459432940784
880,0.000249500998003992,0.0
883,0.29191616766467066,0.9818697245244723
903,0.000249500998003992,0.0
907,0.003992015968063872,0.0
908,0.000249500998003992,0.0
909,0.10853293413173648,0.9575013752240952
920,0.000249500998003992,0.0
925,0.000249500998003992,0.0
929,0.000249500998003992,0.0
930,0.006487025948103792,0.43250093231333636
935,0.000249500998003992,0.0
936,0.000249500998003992,0.0
937,0.000249500998003992,1.913045673967948e-05
938,0.00124750499001996,0.9999997442555678
939,0.007984031936127744,0.0
942,0.000249500998003992,0.0
944,0.3058882235528942,0.9890591015485247
949,0.28817365269461076,0.990199282869414
950,0.02719560878243513,0.41901982708011337
951,0.000249500998003992,0.0
957,0.0007485029940119761,0.0
961,0.0029940119760479044,0.12072412317207969
967,0.006986027944111776,0.9993883211501989
968,0.000249500998003992,0.0
970,0.000249500998003992,0.0
973,0.000249500998003992,0.0
974,0.10404191616766467,0.31784677710985915
975,0.000249500998003992,0.0
980,0.000499001996007984,0.0
985,0.0783433133732535,0.9998232378437745
989,0.00124750499001996,0.0
991,0.000249500998003992,0.0
996,0.000499001996007984,0.0
999,0.000249500998003992,0.0
1000,0.008982035928143712,0.3896357932662199
1001,0.000499001996007984,0.0
1008,0.15244510978043913,0.9750321377204609
1009,0.16192614770459082,0.9762918193953649
1019,0.1372255489021956,0.994867046731418
1020,0.00499001996007984,0.11306615813484727
1025,0.13872255489021956,0.9992747821555875
1028,0.13947105788423153,0.9803803386199545
1029,0.001996007984031936,0.8363289868866917
1031,0.0656187624750499,0.9999699690223314
1032,0.13922155688622753,0.9965836756567282
1037,0.15494011976047903,0.9969175212229594
1038,0.000249500998003992,0.0
1039,0.0007485029940119761,0.0
1043,0.01472055888223553,0.9999999732791924
1045,0.000249500998003992,0.0
1048,0.0042415169660678645,0.2424252298673389
1049,0.000249500998003992,0.0
1051,0.008982035928143712,0.9933822854502928
1053,0.015968063872255488,0.9999998129211677
1054,0.000499001996007984,0.0
1058,0.000249500998003992,0.0
1059,0.000249500998003992,0.0
1060,0.2155688622754491,0.9575038109653853
1061,0.015718562874251496,0.8870540420563491
1070,0.02719560878243513,0.8981648422041996
1072,0.07659680638722555,0.9419373222754696
1075,0.004491017964071856,0.0
1081,0.0686127744510978,0.9898022153844727
1083,0.003992015968063872,0.46676721263425475
1088,0.05414171656686627,0.9999999695435702
1094,0.0042415169660678645,0.46422529891400616
1095,0.05389221556886228,0.9999999987001913
1107,0.025199600798403193,0.7904179227479371
1108,0.0007485029940119761,0.011612114240570093
1109,0.00124750499001996,0.0
1110,0.341566866267465,0.7540072732027833
1122,0.03967065868263473,0.9319218692149777
1124,0.04790419161676647,0.6656342949800315
1126,0.06911177644710578,0.5466180078292576
1127,0.000499001996007984,0.0
1128,0.041916167664670656,0.9359368114247065
1133,0.002245508982035928,0.003319658579036068
1141,0.005738522954091816,0.28623520347371906
1144,0.006487025948103792,0.9999999406458238
1145,0.2759481037924152,0.9997152893939939
1146,0.000499001996007984,0.0
1147,0.16766467065868262,0.9882106777387455
1149,0.11501996007984032,0.9988675688689538
1151,0.11526946107784432,0.9712238375477795
1154,0.03218562874251497,0.8220445169314188
1169,0.07160678642714571,0.8347299594188825
1173,0.05888223552894212,0.9496223368293459
1174,0.08932135728542914,0.9242235991632223
1179,0.000249500998003992,0.0
1180,0.08033932135728543,0.9255160803511018
1184,0.2717065868263473,0.9927788556859986
1185,0.3962075848303393,0.9999999371988676
1187,0.045409181636726546,0.7997875736039254
1189,0.02944111776447106,0.7324352906322253
1193,0.017714570858283433,0.9991241790301234
1201,0.3872255489021956,0.9999996293923005
1204,0.000249500998003992,0.0
1205,0.4094311377245509,0.9591222237475775
1211,0.3537924151696607,0.9907415287629715
1213,0.0007485029940119761,0.0
1219,0.011726546906187624,0.49550263658201527
1227,0.27569860279441116,0.9999971370489696
1240,0.18537924151696608,0.9868409436096088
1241,0.03493013972055888,0.8093915345800681
1242,0.004491017964071856,0.29434704834959474
1243,0.24525948103792417,0.9830401489420646
1245,0.000499001996007984,0.0
1246,0.2213073852295409,0.961626846183716
1248,0.0042415169660678645,0.021158013152035755
1251,0.0014970059880239522,0.0
1253,0.2345309381237525,0.9720696172266459
1255,0.17115768463073852,0.9997131349815301
1263,0.0007485029940119761,0.0
1266,0.16417165668662675,0.9820674679173662
1274,0.005988023952095809,0.5426183713899561
1282,0.1501996007984032,0.9996502183000648
1284,0.13298403193612773,0.9999432401810606
1285,0.05688622754491018,0.9631100752373298
1286,0.15144710578842316,0.9999893417594647
1289,0.03567864271457086,0.9453169748561607
1300,0.313872255489022,0.9897797153970859
1301,0.4625748502994012,0.9911507003925284
1303,0.47130738522954096,0.9991573698357645
1304,0.46107784431137727,0.9978883284211155
1305,0.000998003992015968,0.0
1307,0.05389221556886228,0.5752891437124606
1311,0.000499001996007984,0.0
1313,0.0014970059880239522,0.0
1314,0.000249500998003992,0.0
1315,0.45758483033932135,0.9759843499986434
1316,0.000499001996007984,0.0
1318,0.41467065868263475,0.9951939018766416
1324,0.000998003992015968,4.020387446480634e-06
1326,0.001746506986027944,1.7783018374375347e-05
1331,0.4001996007984032,0.935182004395492
1332,0.11327345309381237,0.933891611027954
1335,0.0007485029940119761,0.0
1337,0.000249500998003992,0.0
1344,0.0054890219560878245,0.16833156935698965
1346,0.0007485029940119761,0.0
1350,0.0042415169660678645,0.0
1356,0.0029940119760479044,0.0
1358,0.005738522954091816,0.3088893076343098
1360,0.000499001996007984,0.0
1361,0.39620758483033935,0.985201868934801
1364,0.000998003992015968,0.01707417939335994
1366,0.005738522954091816,0.1357782510511017
1367,0.000499001996007984,0.0
1368,0.4408682634730539,0.9999993384742535
1371,0.4139221556886228,0.9933194439262272
1373,0.04216566866267465,0.7719895270885685
1374,0.0007485029940119761,0.0
1376,0.000998003992015968,0.0
1386,0.1339820359281437,0.6999479477314998
1388,0.08607784431137724,0.9730733480704414
1397,0.2856786427145709,0.947807184921461
1398,0.000249500998003992,0.0
1402,0.004740518962075849,0.2992537905092045
1403,0.49201596806387227,0.9830602129276076
1409,0.00249500998003992,0.901692962409478
1412,0.008483033932135729,0.8741023092109136
1414,0.008483033932135729,0.8741022868893621
1416,0.003493013972055888,0.6625905093040932
1417,0.040169660678642714,0.7635970484480437
1425,0.35803393213572854,0.984522351277585
1430,0.41891217564870264,0.9928749242010365
1431,0.39945109780439125,0.9999733246269357
1436,0.000249500998003992,0.0
1437,0.49875249500998003,0.9993321793237158
1438,0.000499001996007984,0.0
1445,0.0007485029940119761,0.0
1448,0.405938123752495,0.9972665460225462
1449,0.000249500998003992,0.0
1452,0.11477045908183632,0.9997351169731653
1457,0.000249500998003992,0.9999994979755111
1458,0.00124750499001996,0.0
1459,0.1155189620758483,0.9815886440806916
1461,0.11501996007984032,0.9999978629563089
1474,0.01347305389221557,0.7823019208877695
1476,0.000249500998003992,9.499846986316395e-05
1485,0.48303393213572854,0.9994669659854145
1488,0.0037425149700598802,0.0
1494,0.000499001996007984,0.0
1495,0.001746506986027944,0.9999999611806537
1496,0.10079840319361277,0.9953834599670429
1502,0.22030938123752494,0.9999664636195172
1512,0.22005988023952097,0.9998979824791421
1516,0.000249500998003992,0.0
1517,0.022954091816367265,0.9991830066377125
1522,0.000249500998003992,0.0
1528,0.046906187624750496,0.9880269818104574
1533,0.03942115768463074,0.9501107119372505
1535,0.0014970059880239522,0.0
1537,0.0062375249500998,5.0801499951664505e-06
1540,0.000499001996007984,0.0
1541,0.0007485029940119761,0.0
1543,0.125249500998004,0.9475991623444808
1544,0.001996007984031936,0.0
1550,0.125499001996008,0.9951554282582259
1551,0.000998003992015968,0.010557730946022758
1553,0.07035928143712575,0.9612303606982888
1554,0.125249500998004,0.9951793888161774
1556,0.12375249500998003,0.9427728405369923
1559,0.000249500998003992,0.0
1564,0.0029940119760479044,0.0
1565,0.00124750499001996,0.0
1567,0.12300399201596807,0.9388129071989044
1570,0.011726546906187624,0.8094822730156759
1576,0.0007485029940119761,0.0
1579,0.02719560878243513,0.9999999889228239
1580,0.00499001996007984,0.9990124391329801
1583,0.023203592814371257,0.9999119821949219
1595,0.0007485029940119761,0.0
1611,0.040419161676646706,0.9999999981622949
1615,0.0027445109780439123,0.3272753018567133
1627,0.0037425149700598802,0.9982285456156224
1628,0.000249500998003992,0.0
1631,0.11177644710578842,0.99998631147628
1633,0.0027445109780439123,0.8455028367998548
1638,0.05089820359281437,0.9999999723694752
1639,0.0014970059880239522,0.0
1640,0.19635728542914171,0.992237113761138
1644,0.000998003992015968,5.510133609870437e-05
1646,0.009231536926147704,0.9051053496962851
1647,0.009231536926147704,0.9051054070401401
1650,0.44710578842315374,0.9898205003210652
1653,0.000249500998003992,0.0
1656,0.03243512974051896,0.9990548566449412
1657,0.33308383233532934,0.9903348103383754
1659,0.00124750499001996,0.0
1660,0.000499001996007984,0.0
1667,0.022954091816367265,0.9930163858452327
1671,0.040419161676646706,0.9999999981622936
1672,0.040419161676646706,0.999999998162296
1678,0.000499001996007984,0.0
1680,0.0007485029940119761,0.0
1686,0.001996007984031936,0.0
1687,0.20708582834331338,0.9999845728551756
1690,0.000998003992015968,0.0
1693,0.19510978043912175,0.9987187099984294
1697,0.008982035928143712,0.4084748424292145
1703,0.4458582834331337,0.9789945874161603
1705,0.000499001996007984,0.0
1706,0.001746506986027944,0.0
1710,0.002245508982035928,0.9999998056118103
1711,0.000499001996007984,2.752958566765707e-05
1712,0.000249500998003992,0.0
1717,0.000249500998003992,0.0
1722,0.0014970059880239522,0.9875669314160025
1725,0.14296407185628743,0.9994175827224099
1738,0.002245508982035928,0.0
1740,0.3088822355289421,0.9811381465898819
1745,0.14271457085828343,0.9999884272893482
1746,0.000249500998003992,0.0
1750,0.027445109780439122,0.9323284013606755
1751,0.14221556886227546,0.9821154922920232
1752,0.00124750499001996,0.0001325386256626236
1756,0.000499001996007984,3.778041352960968e-05
1759,0.000249500998003992,0.0
1764,0.18363273453093812,0.9013259774151593
1782,0.35703592814371254,0.9361552698530305
1784,0.42465069860279436,0.9296361943080291
1785,0.17614770459081835,0.8936408120327584
1789,0.005738522954091816,0.0
1793,0.000249500998003992,0.0
1796,0.4907684630738523,0.9969147549596595
1798,0.4815369261477046,0.996890103936014
1799,0.1317365269461078,0.9603806741359238
1802,0.03318363273453094,0.9999999999122364
1805,0.0029940119760479044,7.960390981604933e-06
1806,0.13922155688622753,0.9244107147288385
1807,0.03293413173652695,0.9999999875455594
1808,0.010978043912175649,0.999968201911397
1809,0.13872255489021956,0.9101599086729201
1812,0.06437125748502993,0.9351146714524995
1815,0.48403193612774453,0.998780833254434
1829,0.49001996007984033,0.9996803958985983
1833,0.00124750499001996,0.0
1836,0.13697604790419163,0.9733241128953162
1843,0.000249500998003992,0.0
1845,0.344061876247505,0.9862109859869983
1846,0.001746506986027944,0.20341645267926425
1851,0.000998003992015968,0.0
1855,0.001996007984031936,0.9999999577222818
1857,0.003493013972055888,0.9621746556127959
1858,0.0007485029940119761,0.0
1859,0.003493013972055888,0.5399016378103549
1862,0.13597804391217566,0.9391219212625428
1866,0.000249500998003992,0.0
1871,0.000249500998003992,0.0
1873,0.0054890219560878245,0.0
1877,0.3365768463073852,0.9815722826123849
1884,0.0029940119760479044,0.0
1885,0.0029940119760479044,0.3623407940053426
1887,0.0037425149700598802,0.9556714548445444
1891,0.000249500998003992,0.0
1895,0.000499001996007984,0.0
1897,0.1783932135728543,0.81011947204017
1898,0.0007485029940119761,0.0
1899,0.000499001996007984,0.0
1902,0.000499001996007984,0.4990006846890995
1903,0.01621756487025948,0.5725272357878605
1905,0.000249500998003992,0.0
1907,0.0007485029940119761,0.0
1911,0.04116766467065868,0.9999986602671644
1913,0.33308383233532934,0.9606530340781204
1915,0.001996007984031936,0.9999999999999123
1916,0.3236027944111776,0.9468706739305504
1920,0.06287425149700598,0.9992528434022534
1921,0.0029940119760479044,0.1498931833358138
1924,0.008483033932135729,0.6770119062878196
1927,0.0998003992015968,0.9871329616635012
1928,0.09830339321357286,0.9867709503481762
1933,0.31187624750499005,0.9956462653682369
1936,0.0007485029940119761,0.0
1938,0.000249500998003992,0.0
1939,0.33433133732534925,0.9590298571892478
1940,0.1404690618762475,0.9991971440624916
1941,0.2405189620758483,0.9990496963435946
1946,0.000998003992015968,0.0
1949,0.31786427145708585,0.9213056022612846
1950,0.03792415169660679,0.9166547797114365
1951,0.03792415169660679,0.871081743286727
1953,0.15568862275449102,0.9784986492352977
1968,0.04441117764471058,0.956344215332187
1974,0.29291417165668665,0.8535385793594898
1975,0.005239520958083832,0.34756328187321905
1980,0.00124750499001996,0.2484775397533243
1992,0.38023952095808383,0.9657253109756856
1996,0.006736526946107785,0.7585500730668138
1997,0.000499001996007984,0.00029389511274241617
2001,0.021706586826347306,0.33719951954030597
2005,0.001996007984031936,0.9670341610844269
2009,0.009481037924151697,0.0006484606150186288
2012,0.3108782435129741,0.994568994349867
2016,0.000249500998003992,0.0
2024,0.000499001996007984,0.0
2026,0.001746506986027944,0.9989423521121228
2027,0.0054890219560878245,0.4422217670343312
2031,0.38647704590818366,0.9900094298750255
2032,0.38248502994011974,0.9973034714068564
2034,0.000249500998003992,0.0
2039,0.03468063872255489,0.5559979651787593
2041,0.045409181636726546,0.2600514448625679
2044,0.000499001996007984,0.0
2045,0.00249500998003992,0.00027810226770983646
2047,0.1906187624750499,0.9999999602292191
2048,0.19136726546906188,0.9999996253791645
2050,0.19111776447105788,0.999999978149673
2053,0.0014970059880239522,0.0
2054,0.000249500998003992,0.0
2058,0.000499001996007984,0.0
2059,0.000249500998003992,0.0
2062,0.054890219560878244,0.9990990919830294
2065,0.156686626746507,0.9807229960359545
2067,0.000249500998003992,0.0
2068,0.002245508982035928,0.10015743806908983
2069,0.051646706586826345,0.989722159647513
2077,0.14570858283433133,0.9999999996478064
2082,0.000998003992015968,0.0
2087,0.39246506986027946,0.9999450787287849
2090,0.000249500998003992,0.0
2093,0.44461077844311375,0.9743449080618528
2101,0.000499001996007984,0.0
2103,0.33308383233532934,0.9158577612932701
2105,0.3512974051896207,0.99787698079669
2106,0.34930139720558884,0.992237425813825
2107,0.0014970059880239522,0.0
2110,0.18363273453093812,0.9999405199433407
2114,0.34930139720558884,0.9945941361957661
2115,0.07435129740518961,0.9999999748788483
2118,0.0007485029940119761,0.0
2123,0.000249500998003992,0.0
2126,0.4209081836327345,0.9915857257502907
2129,0.31037924151696605,0.9944667466313786
2130,0.13997005988023953,0.9999999752532319
2131,0.005738522954091816,0.03915041364136659
2132,0.13997005988023953,0.9821210644443182
2134,0.003493013972055888,0.0
2139,0.10454091816367266,0.9999999023139919
2143,0.31262475049900196,0.9999921348162973
2147,0.00124750499001996,0.0
2151,0.000249500998003992,0.0
2152,0.000249500998003992,0.0
2154,0.0344311377245509,0.99999998705955
2156,0.0344311377245509,0.9999999870595526
2159,0.39196606786427146,0.9999995799816465
2160,0.0074850299401197605,0.0017560090280917423
2165,0.310129740518962,0.999999992953754
2168,0.3106287425149701,0.9904970842940934
2169,0.3096307385229541,0.9999999929537915
2171,0.3924650698602794,0.9997601630868427
2176,0.013972055888223553,0.03060823093753172
2181,0.310129740518962,0.990429522815486
2182,0.31037924151696605,0.999999999977105
2183,0.31037924151696605,0.9999999999628759
2184,0.31037924151696605,0.9904667414741744
2185,0.31037924151696605,0.9999999999628684
2186,0.3108782435129741,0.9999999994569106
2193,0.468313373253493,0.9946907691456196
2206,0.3937125748502994,0.9999976509008595
2207,0.3196107784431138,0.9999999994180921
2209,0.3196107784431138,0.999999999418091
2210,0.3937125748502994,0.9999976509008386
2218,0.312125748502994,0.9999999951528178
2220,0.3912175648702595,0.9999428259064643
2221,0.3098802395209581,0.9999999952084162
2223,0.01122754491017964,0.3715003377314178
2224,0.3196107784431138,0.9999999994180895
2228,0.000499001996007984,7.579933987140813e-06
2234,0.3934630738522954,0.9914924390778123
2237,0.000249500998003992,1.2150263182617608e-05
2245,0.000249500998003992,0.0
2246,0.31886227544910184,0.9999920095823561
2252,0.000499001996007984,0.0
2255,0.000249500998003992,0.0
2261,0.012724550898203593,0.005219736867716304
2262,0.008233532934131737,0.5154798605247889
2265,0.000249500998003992,0.0
2267,0.0656187624750499,0.8643626934143678
2273,0.001996007984031936,0.19837510413368503
2274,0.000499001996007984,0.0
2277,0.001746506986027944,0.0
2278,0.000249500998003992,3.658538913013818e-05
2279,0.000499001996007984,0.0
2280,0.000249500998003992,0.0
2281,0.18113772455089822,0.9999909315942173
2287,0.16442115768463073,0.9999888318106097
2295,0.000499001996007984,0.0
2301,0.07959081836327345,0.9545962855173845
2305,0.020708582834331336,0.999881252707414
2311,0.20184630738522955,0.9817500122554421
2312,0.000249500998003992,0.0
2315,0.000249500998003992,0.0
2316,0.10778443113772455,0.9818262744190827
2319,0.00249500998003992,0.0
2331,0.21457085828343314,0.9661262271176924
2333,0.07085828343313373,0.9999592888504301
2336,0.12350299401197605,0.9995921781123863
2337,0.12300399201596807,0.9913741506019518
2340,0.009231536926147704,0.7283138146204086
2341,0.13922155688622753,0.9970593490911276
2353,0.006487025948103792,0.28579370865198145
2357,0.061626746506986026,0.9999969416337293
2362,0.04790419161676647,0.8385048878940081
2365,0.000249500998003992,0.0
2373,0.008982035928143712,0.24808623306855349
2376,0.06312375249500998,0.9769897080642376
2382,0.0718562874251497,0.538921832153172
2383,0.46956087824351295,0.9999769064679462
2385,0.45833333333333337,0.9999877261773629
2389,0.45808383233532934,0.9999879041851432
2400,0.46032934131736525,0.9839215758085001
2401,0.00124750499001996,3.209518982245178e-05
2402,0.026696606786427147,0.672552049232887
2410,0.000499001996007984,0.0
2413,0.000249500998003992,4.056716242231523e-06
2420,0.4291417165668663,0.9963376695837792
2429,0.45359281437125754,0.9999999961059318
2430,0.45384231536926145,0.9999999965285105
2431,0.01122754491017964,0.03789206252846767
2435,0.4533433133732535,0.9845801671484439
2437,0.07335329341317365,0.9666653012472566
2439,0.000998003992015968,0.0
2441,0.000249500998003992,0.0
2443,0.0014970059880239522,0.0
2447,0.469810379241517,0.985367173292881
2449,0.49950099800399206,0.9999634434570536
2451,0.006736526946107785,0.3591512030298091
2455,0.04116766467065868,0.931417722335298
2458,0.4720558882235529,0.9973050757011018
2466,0.000249500998003992,0.0
2472,0.41242514970059885,0.989547493877846
2477,0.49326347305389223,0.9808154286500202
2480,0.010479041916167664,0.9649777990265469
2481,0.4638223552894212,0.9880018322626417
2484,0.004491017964071856,0.4872190580926851
2485,0.003243512974051896,0.8644605345539702
2493,0.36926147704590817,0.5372087126266122
2497,0.027694610778443114,0.1512771568768235
2498,0.000249500998003992,0.0
2499,0.4723053892215569,0.9814383307986426
2504,0.000499001996007984,0.0
2508,0.4650698602794411,0.9814462008360245
2511,0.03817365269461078,0.2218893902308308
