snp,maf,r2
358,0.3083832335329342,0.9948186420244193
359,0.000998003992015968,0.0
362,0.000499001996007984,0.0
363,0.3023952095808383,0.9951633937102614
364,0.000249500998003992,0.0
365,0.000249500998003992,0.0
367,0.000998003992015968,0.0
368,0.20234530938123751,0.9833038400746034
369,0.0062375249500998,0.6639720538765944
370,0.2063373253493014,0.9867250263566134
374,0.03318363273453094,0.7335252021662021
378,0.000499001996007984,1.3386985825318365e-05
380,0.10029940119760479,0.8691047293536466
381,0.001746506986027944,0.0
383,0.002245508982035928,0.1333086351323649
385,0.000499001996007984,0.0
388,0.46182634730538924,0.7845124238561566
390,0.004491017964071856,0.0009626218181216086
393,0.24700598802395213,0.9999999997803977
396,0.24401197604790414,0.9887179593895472
401,0.08283433133732535,0.9220640387886854
404,0.006487025948103792,0.6639719487551242
405,0.07035928143712575,0.997153547180054
406,0.48003992015968067,0.9916202880540325
410,0.38098802395209586,0.9825569671941977
414,0.0014970059880239522,0.9999998773250727
415,0.09605788423153692,0.9999999996996864
417,0.09580838323353294,0.999999998027739
419,0.0845808383233533,0.9997808838434356
421,0.000249500998003992,0.0
423,0.07060878243512975,0.9972781261321016
427,0.3143712574850299,0.9902948967853216
429,0.00124750499001996,0.0
431,0.31037924151696605,0.9805952926099298
433,0.07110778443113773,0.9652155101281092
435,0.0499001996007984,0.9999999943012183
437,0.16741516966067865,0.9990487339551188
438,0.000249500998003992,0.0
440,0.000998003992015968,0.0
447,0.015469061876247504,0.6430799398754826
448,0.0014970059880239522,0.0
450,0.061377245508982034,0.6480547496057096
451,0.41591816367265466,0.8393509266772703
453,0.0054890219560878245,0.38201424544528073
458,0.21082834331337325,0.18031858158610614
462,0.0007485029940119761,0.0
463,0.000249500998003992,0.0
465,0.0027445109780439123,0.9996257070943527
467,0.26596806387225547,0.9756895673291736
471,0.26422155688622756,0.9999960343208835
472,0.000499001996007984,0.0
476,0.0007485029940119761,0.0
478,0.1656686626746507,0.6846088433665638
479,0.2647205588822355,0.9842669856538349
481,0.000249500998003992,0.0
482,0.000249500998003992,0.0
483,0.0007485029940119761,0.0005506132516998128
484,0.2801896207584831,0.6862846649445994
486,0.4453592814371258,0.9071664269915947
488,0.40993013972055886,0.9120340926519203
489,0.010229540918163672,0.999857085777003
491,0.023453093812375248,0.06913151706507137
495,0.012724550898203593,0.7629685110973112
500,0.16791417165668662,0.7057179756709974
503,0.02844311377245509,0.9969532115855971
508,0.000499001996007984,0.0
511,0.3532934131736527,0.9969106736869687
513,0.11177644710578842,0.6118027774556675
515,0.35204590818363274,0.996902630871991
516,0.000249500998003992,0.0
518,0.001746506986027944,0.0
519,0.28043912175648705,0.9999999982005989
520,0.000249500998003992,0.11809462781252135
525,0.280189620758483,0.9999999991133024
526,0.2776946107784431,0.9999999498276377
527,0.281187624750499,0.9999999991312578
528,0.26322355289421157,0.9999998488546006
530,0.281187624750499,0.9999999991312538
533,0.37949101796407186,0.9883054399746705
535,0.0007485029940119761,0.0
536,0.007734530938123752,0.025044873695951233
539,0.05264471057884232,0.5429381829196893
541,0.281187624750499,0.9999999991312563
542,0.4091816367265469,0.9137335139168107
543,0.280688622754491,0.9999999890406908
544,0.281187624750499,0.9999999888008342
545,0.281437125748503,0.9999999888151296
547,0.010479041916167664,0.05225240582517479
551,0.000249500998003992,0.00042439663329075437
554,0.001746506986027944,0.0
558,0.000249500998003992,0.0
561,0.006736526946107785,0.04844196723621295
562,0.125,0.12888810583369015
563,0.0007485029940119761,0.0
564,0.36601796407185627,0.6890640723221809
566,0.000499001996007984,0.0
569,0.000249500998003992,0.0
570,0.0029940119760479044,8.092001593803265e-06
571,0.20209580838323354,0.947947672822346
575,0.000249500998003992,0.0
576,0.4555888223552894,0.9594726273443768
577,0.27569860279441116,0.9768371253609694
578,0.000249500998003992,0.0
579,0.0007485029940119761,0.0
581,0.000249500998003992,0.0
582,0.26746506986027946,0.9999999605039736
583,0.14471057884231536,0.9903137015967709
586,0.0406686626746507,0.9362816467266102
588,0.03842315369261477,0.9997540508933366
591,0.001996007984031936,0.0
596,0.028942115768463075,0.6561586221602435
598,0.000249500998003992,0.0
599,0.0029940119760479044,0.012841128518250419
601,0.003992015968063872,3.290809874499266e-05
602,0.004740518962075849,0.07412433375822897
603,0.3567864271457086,0.9815382352490984
607,0.001996007984031936,0.0
608,0.34231536926147704,0.9987470737435203
610,0.000249500998003992,0.00043328856989377636
611,0.344810379241517,0.9844254212798972
612,0.0007485029940119761,0.0
613,0.029191616766467067,0.6480481509994147
614,0.344311377245509,0.9999849739857198
616,0.0052395209580838875,0.1178156499440873
617,0.000249500998003992,0.0
619,0.4216566866267465,0.9984723223501625
621,0.4316367265469062,0.9982356506397144
622,0.000249500998003992,8.069976567920716e-06
623,0.34331337325349304,0.9907291281307758
625,0.000249500998003992,0.0
630,0.009231536926147704,0.5713317312858281
633,0.006986027944111776,0.3478267938471925
634,0.20159680638722555,0.9664981407851588
635,0.000249500998003992,0.0
636,0.003243512974051896,0.0031093485134636198
641,0.20059880239520958,0.9416762038973012
642,0.000249500998003992,0.0
643,0.003992015968063872,0.724322887580478
644,0.3023952095808383,0.9824749313048313
645,0.38398203592814373,0.9874379966451557
649,0.3804890219560878,0.9936766966764858
653,0.38622754491017963,0.9918778126460112
654,0.4820359281437126,0.9902000385885176
656,0.003992015968063872,0.4704298458513936
657,0.000249500998003992,0.0
658,0.0007485029940119761,0.0
662,0.001996007984031936,0.27825524997850565
663,0.011976047904191617,0.9999937261309653
667,0.023203592814371257,0.626688816317863
668,0.0656187624750499,0.4665110038479706
670,0.000249500998003992,0.0
671,0.000249500998003992,0.0
675,0.4466067864271457,0.9290119146326306
679,0.0007485029940119761,0.0
680,0.000249500998003992,0.0
682,0.004491017964071856,0.9124133424249439
683,0.000499001996007984,2.018507743061573e-05
684,0.002245508982035928,0.0
686,0.002245508982035928,0.3322245374203369
687,0.000499001996007984,9.992364331873085e-06
690,0.0014970059880239522,0.0001177281342636382
692,0.02220558882235529,0.6993956576560846
695,0.0029940119760479044,0.0
700,0.011726546906187624,0.9999939816282555
703,0.000499001996007984,0.0
704,0.001996007984031936,0.19638195986049584
707,0.06087824351297405,0.9985594405509134
710,0.000249500998003992,0.0
712,0.0007485029940119761,5.5592754573531086e-05
715,0.3290918163672655,0.9813965358094724
716,0.06661676646706587,0.9984306267619101
717,0.41641716566866266,0.9996040767286457
722,0.00124750499001996,0.0
724,0.0968063872255489,0.999829430371744
728,0.019461077844311378,0.44136317269424263
729,0.4456087824351297,0.9999996732134697
731,0.00124750499001996,0.0
733,0.1783932135728543,0.9616652793660962
734,0.002245508982035928,0.0
735,0.008483033932135729,0.7471194627487547
740,0.17739520958083832,0.9999997984685124
741,0.14246506986027943,0.9999968756806269
746,0.4109281437125748,0.9835338854383024
747,0.1284930139720559,0.7187798288038196
749,0.000499001996007984,0.0
754,0.0007485029940119761,0.0
755,0.3315868263473054,0.9447837758714829
757,0.344311377245509,0.9620021459803375
758,0.16766467065868262,0.9073211594822218
759,0.0037425149700598802,0.4392395313268596
760,0.48303393213572854,0.9999983516756159
761,0.000249500998003992,0.0001751986565071197
762,0.4922654690618763,0.938511240286539
768,0.000249500998003992,0.0
769,0.4937624750499002,0.9999999977214342
771,0.49426147704590817,0.9999415695995483
773,0.4937624750499002,0.9999999977214307
774,0.4945109780439122,0.9999443375765769
775,0.00873253493013972,0.9996803255288848
776,0.4940119760479042,0.9999987069763662
778,0.051646706586826345,0.49836507659496304
779,0.013722554890219561,0.8143837613224107
780,0.312874251497006,0.999999993359173
783,0.49326347305389223,0.9998087357570481
785,0.4940119760479042,0.99999998178767
787,0.4937624750499002,0.9999999999128972
794,0.0007485029940119681,0.0
797,0.3348303393213573,0.9809067908158094
799,0.33083832335329344,0.9989883062029264
803,0.000249500998003992,0.0
808,0.003493013972055888,0.06681187609035036
809,0.49076846307385225,0.9922254927204704
810,0.14620758483033933,0.9842596744346321
812,0.0007485029940119761,0.0
813,0.000249500998003992,0.0
814,0.14620758483033933,0.9836583038675755
815,0.000499001996007984,0.0
818,0.021956087824351298,0.1860147915988906
819,0.000249500998003992,0.0
820,0.43687624750499,0.9999081491004714
821,0.00124750499001996,0.331983755701078
822,0.000249500998003992,0.0
824,0.000249500998003992,0.0
827,0.000249500998003992,0.0
830,0.43313373253493015,0.9885713537636139
832,0.0027445109780439123,0.3522062802966346
835,0.06636726546906188,0.7389282963532662
837,0.11152694610778444,0.9643529616872223
838,0.0029940119760479044,0.010213451139562985
839,0.002245508982035928,0.0
840,0.27894211576846306,0.9995283228990278
841,0.0037425149700598802,0.5876808339481422
845,0.2786926147704591,0.9999686321357427
846,0.000249500998003992,0.0
848,0.31037924151696605,0.9999454134788074
849,0.03243512974051896,0.46137272984283495
851,0.003243512974051896,0.7984001493322248
856,0.17440119760479042,0.9743258291754394
860,0.000998003992015968,0.0
861,0.001996007984031936,0.4980044506824723
862,0.1906187624750499,0.9760701200167597
866,0.19835329341317365,0.9999997627062481
868,0.023453093812375248,0.5939630332263758
869,0.12874251497005987,0.9622285821370806
871,0.0027445109780439123,0.35220627007852345
872,0.00124750499001996,0.00035359554674025437
873,0.16392215568862276,0.9587895096140758
874,0.035179640718562874,0.998650045777796
875,0.08383233532934131,0.7832864412240772
876,0.156936127744511,0.9584143640917137
878,0.0029940119760479044,0.1466780024211697
886,0.021706586826347306,0.4874083065419301
890,0.000998003992015968,0.0
894,0.000499001996007984,0.0
902,0.000249500998003992,0.0
903,0.000249500998003992,0.0
904,0.000249500998003992,0.0
906,0.000249500998003992,0.0
912,0.000499001996007984,0.0
913,0.47155688622754494,0.9603444600875769
914,0.001996007984031936,0.0023966158332825935
915,0.000249500998003992,0.0
917,0.002245508982035928,0.0007963241167549425
918,0.0007485029940119761,0.0
926,0.0037425149700598802,0.6602277654404272
929,0.000249500998003992,0.0
930,0.006487025948103792,0.6158124700278573
932,0.3101297405189621,0.9999649567337329
936,0.000249500998003992,0.0
937,0.000249500998003992,1.3365818043620707e-05
938,0.00124750499001996,1.7615821587715565e-05
942,0.000249500998003992,0.0
945,0.0054890219560878245,6.162543298134236e-05
946,0.46357285429141715,0.9920716751683056
951,0.000249500998003992,0.0
952,0.10703592814371254,0.9408933190746767
959,0.4633233532934132,0.9920710268694021
961,0.0029940119760479044,0.12828295693915573
963,0.05588822355289421,0.3677854626931528
968,0.000249500998003992,0.0
969,0.37200598802395207,0.9561818194679254
972,0.000249500998003992,0.0
973,0.000249500998003992,0.0
974,0.10404191616766467,0.24601714856434215
976,0.007984031936127744,0.021126656597457983
977,0.28892215568862273,0.7379302378833906
979,0.000499001996007984,4.016120529978847e-06
980,0.000499001996007984,0.0
987,0.0007485029940119761,0.0
989,0.00124750499001996,0.0
991,0.000249500998003992,0.0
992,0.12949101796407186,0.8310687105563852
993,0.03567864271457086,0.9999999810076728
994,0.000998003992015968,0.0
997,0.09655688622754491,0.9999960226654632
1001,0.000499001996007984,0.0
1007,0.000499001996007984,0.0
1016,0.1372255489021956,0.9996749510120628
1020,0.00499001996007984,0.11339555965248205
1021,0.000249500998003992,0.0
1024,0.13872255489021956,0.9230811184394758
1025,0.13872255489021956,0.99102148870775
1027,0.011477045908183632,0.947723348810114
1029,0.001996007984031936,0.9450377767793218
1036,0.0656187624750499,0.9999999875191321
1039,0.0007485029940119761,0.0
1041,0.15518962075848303,0.997315129347096
1042,0.000249500998003992,1.0560527930944655e-05
1046,0.01472055888223553,0.9999999498627763
1047,0.0007485029940119761,0.0
1048,0.0042415169660678645,0.286816930817977
1050,0.08982035928143713,0.9999939515380925
1052,0.000249500998003992,0.0
1054,0.000499001996007984,0.0
1055,0.0718562874251497,0.9539516510458845
1057,0.0014970059880239522,0.47746558870724026
1058,0.000249500998003992,0.0
1059,0.000249500998003992,0.0
1062,0.01472055888223553,0.9999947372693384
1070,0.02719560878243513,0.7925013848053623
1073,0.07634730538922156,0.9999974524136152
1075,0.004491017964071856,0.0
1077,0.003243512974051896,0.010039589511586195
1080,0.001996007984031936,0.0
1081,0.0686127744510978,0.9882556388895527
1082,0.0007485029940119761,0.0
1084,0.029940119760479042,0.998021604310298
1087,0.05389221556886228,0.9999999890728908
1089,0.05389221556886228,0.9999999890728997
1090,0.062624750499002,0.9997943455262529
1091,0.016966067864271458,0.7227670692310899
1094,0.0042415169660678645,0.7229072844949006
1096,0.05314371257485029,0.37840012372671167
1097,0.05464071856287425,0.9999998011454551
1100,0.05389221556886228,0.9999999890728934
1101,0.01621756487025948,0.9999999960472117
1102,0.003493013972055888,0.004192338441360006
1107,0.025199600798403193,0.7889874089985939
1111,0.008233532934131737,0.7431932732531272
1112,0.3532934131736527,0.7029891615270278
1113,0.000499001996007984,4.0810930305242635e-06
1114,0.0042415169660678645,0.006724429024240113
1116,0.056387225548902194,0.20027806075103002
1119,0.000249500998003992,0.0
1121,0.043912175648702596,0.9901674595735812
1124,0.04790419161676647,0.1986048071565277
1125,0.11801397205588822,0.6082308572492297
1126,0.06911177644710578,0.6093858904951887
1137,0.016716566866267466,0.8351196542040624
1138,0.000499001996007984,2.273604221977423e-05
1140,0.0014970059880239522,0.0
1141,0.005738522954091816,0.49279828342758863
1143,0.000249500998003992,0.0
1145,0.2759481037924152,0.95371673862754
1146,0.000499001996007984,0.0
1148,0.3929640718562874,0.9371935331988047
1150,0.0656187624750499,0.9999998568501958
1152,0.09755489021956087,0.9939326076714571
1153,0.000499001996007984,0.0
1154,0.03218562874251497,0.775916924528487
1156,0.000499001996007984,0.0
1160,0.000249500998003992,0.0
1162,0.003243512974051896,0.0
1165,0.0593812375249501,0.8071747655768775
1166,0.000499001996007984,0.08927972252557098
1169,0.07160678642714571,0.8901900994359981
1171,0.013223552894211578,0.39457007935193167
1172,0.009231536926147704,0.5196254440741973
1179,0.000249500998003992,0.0
1180,0.08033932135728543,0.8694370624894001
1184,0.2717065868263473,0.9910556171740655
1185,0.3962075848303393,0.9976239312340066
1187,0.045409181636726546,0.5755452021758609
1189,0.02944111776447106,0.571476568233394
1191,0.39545908183632733,0.9978379582227171
1195,0.35454091816367267,0.9932649439656616
1196,0.02869261477045908,0.6078492946561563
1201,0.3872255489021956,0.9999982087307014
1204,0.000249500998003992,0.0
1208,0.003493013972055888,0.24816267844806317
1209,0.011726546906187624,0.2490616476251786
1210,0.00124750499001996,0.7177965276051259
1211,0.3537924151696607,0.9912665682431514
1213,0.0007485029940119761,0.0
1214,0.006986027944111776,0.4542395578265538
1215,0.4026946107784431,0.9945784052846295
1217,0.000249500998003992,0.0
1219,0.011726546906187624,0.24906164010450665
1220,0.23203592814371257,0.9875525186391271
1222,0.2774451097804391,0.9999489176705223
1223,0.27669660678642716,0.9999486760325926
1224,0.000249500998003992,0.0
1225,0.000249500998003992,0.0
1226,0.2759481037924152,0.999999999159082
1228,0.16392215568862276,0.9721031116478668
1229,0.2776946107784431,0.9999874719920514
1231,0.27719560878243515,0.9999875090604902
1232,0.000499001996007984,0.0
1233,0.2776946107784431,0.9999989806265228
1234,0.27619760479041916,0.999999837055118
1235,0.001746506986027944,0.07094184940927645
1236,0.3221057884231537,0.9921172721885556
1238,0.22080838323353294,0.9786288687328336
1241,0.03493013972055888,0.691689712046359
1244,0.0007485029940119761,0.0
1246,0.2213073852295409,0.9630953347040585
1247,0.0037425149700598802,0.06682232795426385
1248,0.0042415169660678645,0.9862676651955745
1249,0.04266467065868264,0.7063874097870838
1250,0.26497005988023953,0.9464313151731928
1252,0.01472055888223553,0.7322517930217985
1255,0.17115768463073852,0.9150476224579929
1256,0.17115768463073852,0.9150476171452154
1257,0.000998003992015968,3.9152555813534085e-06
1258,0.0037425149700598802,0.0
1260,0.1751497005988024,0.8785289082598774
1261,0.30988023952095806,0.8467489061901712
1264,0.0029940119760479044,0.48399242370118056
1265,0.03218562874251497,0.706864821024564
1266,0.16417165668662675,0.8998008266594627
1268,0.15169660678642716,0.8722809238953335
1269,0.003243512974051896,0.49391713250551467
1270,0.1312375249500998,0.9719316489509218
1272,0.000998003992015968,0.0
1273,0.000499001996007984,4.364322323174011e-07
1274,0.005988023952095809,0.4713064197397577
1275,0.1534431137724551,0.9999971281320912
1280,0.1534431137724551,0.9999971281337292
1282,0.1501996007984032,0.9950373806056617
1284,0.13298403193612773,0.9274095495821086
1285,0.05688622754491018,0.9399926570990499
1286,0.15144710578842316,0.9959646640209824
1287,0.4608283433133733,0.9907949884293513
1288,0.14246506986027943,0.932270008252112
1298,0.00249500998003992,0.0
1299,0.000499001996007984,0.0
1300,0.313872255489022,0.9988866080973201
1302,0.000499001996007984,0.0
1304,0.46107784431137727,0.998732765280796
1305,0.000998003992015968,0.0
1307,0.05389221556886228,0.5147276306330385
1308,0.000249500998003992,0.0
1310,0.043912175648702596,0.8552272133662004
1313,0.0014970059880239522,0.0
1315,0.45758483033932135,0.9597886841282559
1316,0.000499001996007984,0.0
1319,0.004740518962075849,0.3343213133315033
1321,0.4134231536926148,0.9916712252628257
1322,0.4268962075848303,0.9535093229816775
1323,0.40344311377245506,0.9642417906433944
1325,0.008982035928143712,0.2285466535313957
1326,0.001746506986027944,3.743130584986003e-05
1328,0.000499001996007984,0.0
1330,0.006736526946107785,0.9880675456519642
1333,0.029191616766467067,0.9984835013884104
1334,0.38622754491017963,0.9913992878385204
1336,0.43912175648702595,0.9993543111917524
1340,0.000249500998003992,0.0
1341,0.000249500998003992,0.0
1343,0.0042415169660678645,0.07273196117447149
1344,0.0054890219560878245,0.999110523455845
1345,0.000499001996007984,0.0
1346,0.0007485029940119761,0.0
1347,0.0014970059880239522,0.0
1351,0.000249500998003992,0.0
1352,0.000998003992015968,0.0
1354,0.4448602794411178,0.9925657856722332
1356,0.0029940119760479044,0.0
1357,0.4398702594810379,0.9973120124764263
1358,0.005738522954091816,0.10842880065190652
1359,0.11452095808383234,0.9999924043626872
1360,0.000499001996007984,0.0
1364,0.000998003992015968,0.9999286836971666
1365,0.3690119760479042,0.9966117484693094
1366,0.005738522954091816,0.012887507405977938
1369,0.4416167664670659,0.9998397432479421
1374,0.0007485029940119761,0.0
1375,0.0007485029940119761,0.0
1379,0.030439121756487025,0.9944945007074565
1381,0.14845309381237526,0.9198730225999614
1382,0.000249500998003992,0.0
1383,0.0054890219560878245,0.9999990062738371
1389,0.000499001996007984,0.0
1390,0.08657684630738523,0.999877365203717
1396,0.000998003992015968,0.0
1397,0.2856786427145709,0.9586454896432764
1399,0.002245508982035928,0.2099777052343521
1403,0.49201596806387227,0.933206724500894
1405,0.003992015968063872,0.4987396886870514
1406,0.10454091816367266,0.9069748868983986
1407,0.4835329341317365,0.9469314708946847
1410,0.4458582834331337,0.9292969290157237
1414,0.008483033932135729,0.9999999083621692
1421,0.000998003992015968,0.0
1423,0.10204590818363274,0.899784317841764
1424,0.0014970059880239522,0.0
1425,0.35803393213572854,0.9633922369841198
1426,0.4194111776447106,0.9909526103813301
1430,0.41891217564870264,0.9988036091156355
1434,0.37649700598802394,0.9567478606410398
1435,0.01222554890219561,0.3976523193864703
1438,0.000499001996007984,0.0
1441,0.3989520958083832,0.9999503237617148
1443,0.10354291417165669,0.9223944428523879
1444,0.0249500998003992,0.9590595361093275
1445,0.0007485029940119761,0.0
1450,0.000499001996007984,0.0
1451,0.11501996007984032,0.9813632286244737
1453,0.0029940119760479044,0.0
1456,0.000249500998003992,8.053688148510418e-06
1457,0.000249500998003992,8.05368847558362e-06
1460,0.11477045908183632,0.9885558103548138
1464,0.30164670658682635,0.999980119032939
1466,0.11501996007984032,0.9978327277784135
1467,0.000499001996007984,0.0
1470,0.3013972055888223,0.999983284717854
1471,0.00124750499001996,0.0
1472,0.48228542914171657,0.9943568587367348
1473,0.11477045908183632,0.9970207083095364
1474,0.01347305389221557,0.7344829080284163
1475,0.11402195608782435,0.9998922323550675
1479,0.11377245508982035,0.9998919959709248
1483,0.1122754491017964,0.9999760073925409
1484,0.11526946107784432,0.9999756235627317
1485,0.48303393213572854,0.9937479412621487
1487,0.0062375249500998,0.11016581975431927
1488,0.0037425149700598802,0.0
1491,0.00249500998003992,0.5606855804007163
1493,0.003493013972055888,0.0
1495,0.001746506986027944,0.9999999824137512
1496,0.10079840319361277,0.9999721523055831
1498,0.000499001996007984,0.0
1499,0.0374251497005988,0.9997168654519846
1500,0.03917165668662675,0.9505526851159468
1501,0.17939121756487025,0.9788681803150698
1502,0.22030938123752494,0.983978947013731
1503,0.001746506986027944,0.0
1505,0.03917165668662675,0.9505526851161724
1508,0.000499001996007984,0.0
1510,0.22005988023952097,0.9838965256581714
1511,0.22005988023952097,0.9812150088101323
1512,0.22005988023952097,0.9838965326834005
1514,0.005239520958083832,0.0
1517,0.022954091816367265,0.9976404986775698
1520,0.32110778443113774,0.9652688554084502
1521,0.000249500998003992,0.0
1522,0.000249500998003992,0.0
1523,0.1125249500998004,0.9821105552523359
1524,0.046906187624750496,0.9999980634841754
1526,0.046906187624750496,0.9999980634847057
1528,0.046906187624750496,0.9999980634804692
1532,0.10054890219560879,0.9817806703874231
1534,0.14471057884231536,0.9962320278769362
1535,0.0014970059880239522,0.0
1540,0.000499001996007984,0.0
1541,0.0007485029940119761,0.0
1542,0.015469061876247504,0.4796036545263123
1546,0.12574850299401197,0.9984653793291007
1547,0.0037425149700598802,0.8931327417366824
